FECHA,DEPARTAMENTO,MUNICIPIO,DIA,DELITO,NOMDEL,mes,dia
14/01/15,TOLIMA,IBAGUE (CT),Miercoles,ART269J,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,0,14
14/01/15,TOLIMA,PIEDRAS,Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,14
14/01/15,VALLE,CALI (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,14
14/01/15,VALLE,CALI (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,14
14/01/15,VALLE,CALI (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,14
14/01/15,VALLE,CALI (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,14
14/01/15,VALLE,YUMBO,Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,14
14/01/15,VALLE,ZARZAL,Miercoles,ART269G,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES,0,14
15/01/15,AMAZONAS,LETICIA (CT),Jueves,ART269G,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES,0,15
15/01/15,ANTIOQUIA,BELLO,Jueves,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,15
15/01/15,BOYACA,MONIQUIRA,Jueves,ART269F,VIOLACION DE DATOS PERSONALES,0,15
15/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,ART269F,VIOLACION DE DATOS PERSONALES,0,15
15/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,15
15/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,15
15/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,ART269C,INTERCEPTACION DE DATOS INFORMATICOS,0,15
15/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,15
15/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,15
15/01/15,MAGDALENA,SANTA MARTA (CT),Jueves,ART269J,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,0,15
15/01/15,META,VILLAVICENCIO (CT),Jueves,ART269F,VIOLACION DE DATOS PERSONALES,0,15
15/01/15,NORTE DE SANTANDER,CUCUTA (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,15
15/01/15,RISARALDA,PEREIRA (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,15
15/01/15,SANTANDER,BUCARAMANGA (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,15
15/01/15,SANTANDER,BUCARAMANGA (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,15
15/01/15,TOLIMA,IBAGUE (CT),Jueves,ART269J,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,0,15
15/01/15,VALLE,CALI (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,15
15/01/15,VALLE,CALI (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,15
15/01/15,VALLE,CALI (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,15
15/01/15,VALLE,CALI (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,15
16/01/15,ANTIOQUIA,MEDELLIN (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,16
16/01/15,BOYACA,SOGAMOSO,Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,16
16/01/15,CALDAS,MANIZALES (CT),Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,16
16/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,16
16/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,16
16/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,16
16/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,16
16/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,16
16/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,16
16/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,16
16/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,16
16/01/15,GUAJIRA,MAICAO,Viernes,ART269E,USO DE SOFTWARE MALICIOSO,0,16
16/01/15,NORTE DE SANTANDER,CUCUTA (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,16
16/01/15,NORTE DE SANTANDER,LOS PATIOS,Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,16
16/01/15,SUCRE,SINCELEJO (CT),Viernes,ART269F,VIOLACION DE DATOS PERSONALES,0,16
16/01/15,TOLIMA,IBAGUE (CT),Viernes,ART269J,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,0,16
16/01/15,VALLE,CALI (CT),Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,16
16/01/15,VALLE,CALI (CT),Viernes,ART269G,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES,0,16
16/01/15,VALLE,CALI (CT),Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,16
16/01/15,VALLE,CALI (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,16
16/01/15,VALLE,CALI (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,16
16/01/15,VALLE,DAGUA,Viernes,ART269B,OBS ILEGITIMA DE SISTEMA INFORMATICO O RED DE TELECOMUNICACION,0,16
16/01/15,VALLE,YUMBO,Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,16
17/01/15,ANTIOQUIA,MEDELLIN (CT),Sabado,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,17
17/01/15,ANTIOQUIA,MEDELLIN (CT),Sabado,ART269F,VIOLACION DE DATOS PERSONALES,0,17
17/01/15,ANTIOQUIA,MEDELLIN (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,17
17/01/15,ANTIOQUIA,MEDELLIN (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,17
17/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,17
17/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,17
17/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,17
17/01/15,HUILA,NEIVA (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,17
17/01/15,MAGDALENA,CIENAGA,Sabado,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,17
17/01/15,MAGDALENA,SANTA MARTA (CT),Sabado,ART269J,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,0,17
17/01/15,META,VILLAVICENCIO (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,17
17/01/15,META,VILLAVICENCIO (CT),Sabado,ART269F,VIOLACION DE DATOS PERSONALES,0,17
17/01/15,VALLE,CALI (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,17
17/01/15,VALLE,CALI (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,17
18/01/15,ANTIOQUIA,ITAGUI,Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,18
18/01/15,ANTIOQUIA,MEDELLIN (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,18
18/01/15,ANTIOQUIA,MEDELLIN (CT),Domingo,ART269F,VIOLACION DE DATOS PERSONALES,0,18
18/01/15,ANTIOQUIA,MEDELLIN (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,18
18/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,18
18/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,18
18/01/15,HUILA,NEIVA (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,18
18/01/15,HUILA,RIVERA,Domingo,ART269G,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES,0,18
18/01/15,SANTANDER,GIRON,Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,18
18/01/15,SANTANDER,SAN GIL,Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,18
18/01/15,VALLE,CALI (CT),Domingo,ART269G,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES,0,18
19/01/15,ANTIOQUIA,ITAGUI,Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,19
19/01/15,ANTIOQUIA,MEDELLIN (CT),Lunes,ART269J,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,0,19
19/01/15,ATLANTICO,BARRANQUILLA (CT),Lunes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,19
19/01/15,BOYACA,DUITAMA,Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,19
19/01/15,BOYACA,SOGAMOSO,Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,19
19/01/15,BOYACA,TUNJA (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,19
19/01/15,CAQUETA,FLORENCIA (CT),Lunes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,19
19/01/15,CAUCA,POPAYAN (CT),Lunes,ART269F,VIOLACION DE DATOS PERSONALES,0,19
19/01/15,CORDOBA,MONTERIA (CT),Lunes,ART269F,VIOLACION DE DATOS PERSONALES,0,19
19/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,19
19/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Lunes,ART269F,VIOLACION DE DATOS PERSONALES,0,19
19/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,19
19/01/15,RISARALDA,PEREIRA (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,19
19/01/15,RISARALDA,PEREIRA (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,19
19/01/15,SANTANDER,BUCARAMANGA (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,19
19/01/15,TOLIMA,IBAGUE (CT),Lunes,ART269J,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,0,19
19/01/15,VALLE,CALI (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,19
19/01/15,VALLE,CALI (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,19
20/01/15,ANTIOQUIA,BELLO,Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,20
20/01/15,ANTIOQUIA,MEDELLIN (CT),Martes,ART269F,VIOLACION DE DATOS PERSONALES,0,20
20/01/15,ANTIOQUIA,MEDELLIN (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,20
20/01/15,ANTIOQUIA,MEDELLIN (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,20
20/01/15,BOLIVAR,CARTAGENA (CT),Martes,ART269F,VIOLACION DE DATOS PERSONALES,0,20
20/01/15,CALDAS,MANIZALES (CT),Martes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,20
20/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,20
20/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,20
20/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,20
20/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269F,VIOLACION DE DATOS PERSONALES,0,20
20/01/15,MAGDALENA,SANTA MARTA (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,20
20/01/15,NARINO,PASTO (CT),Martes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,20
20/01/15,RISARALDA,DOSQUEBRADAS,Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,20
20/01/15,VALLE,CALI (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,20
20/01/15,VALLE,CALI (CT),Martes,ART269F,VIOLACION DE DATOS PERSONALES,0,20
20/01/15,VALLE,FLORIDA,Martes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,20
21/01/15,ANTIOQUIA,MEDELLIN (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,21
21/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Miercoles,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,21
21/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,21
21/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,21
21/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,21
21/01/15,RISARALDA,PEREIRA (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,21
21/01/15,SANTANDER,SAN GIL,Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,21
21/01/15,TOLIMA,IBAGUE (CT),Miercoles,ART269J,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,0,21
21/01/15,VALLE,CALI (CT),Miercoles,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,21
21/01/15,VALLE,CALI (CT),Miercoles,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,21
21/01/15,VALLE,CALI (CT),Miercoles,ART269F,VIOLACION DE DATOS PERSONALES,0,21
21/01/15,VALLE,CALI (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,21
21/01/15,VALLE,CALI (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,21
21/01/15,VALLE,GUADALAJARA DE BUGA,Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,21
21/01/15,VALLE,PALMIRA,Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,21
22/01/15,ANTIOQUIA,MEDELLIN (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,22
22/01/15,ANTIOQUIA,MEDELLIN (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,22
22/01/15,ANTIOQUIA,MEDELLIN (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,22
22/01/15,ATLANTICO,BARRANQUILLA (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,22
22/01/15,ATLANTICO,BARRANQUILLA (CT),Jueves,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,22
22/01/15,ATLANTICO,SABANALARGA,Jueves,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,22
22/01/15,ATLANTICO,SOLEDAD,Jueves,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,22
22/01/15,BOYACA,TUNJA (CT),Jueves,ART269F,VIOLACION DE DATOS PERSONALES,0,22
22/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,22
22/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,22
22/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,22
22/01/15,GUAJIRA,RIOHACHA (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,22
22/01/15,META,VILLAVICENCIO (CT),Jueves,ART269F,VIOLACION DE DATOS PERSONALES,0,22
22/01/15,SANTANDER,BUCARAMANGA (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,22
22/01/15,SANTANDER,BUCARAMANGA (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,22
22/01/15,VALLE,CALI (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,22
22/01/15,VALLE,CALI (CT),Jueves,ART269F,VIOLACION DE DATOS PERSONALES,0,22
22/01/15,VALLE,CALI (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,22
23/01/15,ANTIOQUIA,ITAGUI,Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,23
23/01/15,ANTIOQUIA,MEDELLIN (CT),Viernes,ART269G,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES,0,23
23/01/15,ANTIOQUIA,MEDELLIN (CT),Viernes,ART269F,VIOLACION DE DATOS PERSONALES,0,23
23/01/15,ATLANTICO,BARRANQUILLA (CT),Viernes,ART269J,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,0,23
23/01/15,ATLANTICO,BARRANQUILLA (CT),Viernes,ART269G,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES,0,23
23/01/15,ATLANTICO,BARRANQUILLA (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,23
23/01/15,BOYACA,DUITAMA,Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,23
23/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,23
23/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,23
23/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,23
23/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,23
23/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,23
23/01/15,CUNDINAMARCA,CHIA,Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,23
23/01/15,GUAJIRA,RIOHACHA (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,23
23/01/15,NORTE DE SANTANDER,CUCUTA (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,23
23/01/15,RISARALDA,PEREIRA (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,23
23/01/15,SANTANDER,FLORIDABLANCA,Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,23
23/01/15,TOLIMA,IBAGUE (CT),Viernes,ART269F,VIOLACION DE DATOS PERSONALES,0,23
23/01/15,VALLE,CALI (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,23
23/01/15,VALLE,CALI (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,23
23/01/15,VALLE,CALI (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,23
23/01/15,VALLE,ROLDANILLO,Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,23
24/01/15,ANTIOQUIA,BELLO,Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,24
24/01/15,ANTIOQUIA,ENVIGADO,Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,24
24/01/15,ANTIOQUIA,MEDELLIN (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,24
24/01/15,ATLANTICO,BARRANQUILLA (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,24
24/01/15,CAUCA,POPAYAN (CT),Sabado,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,24
24/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,24
24/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,24
24/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,24
24/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,24
24/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,24
24/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,24
24/01/15,GUAJIRA,FONSECA,Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,24
24/01/15,MAGDALENA,SANTA MARTA (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,24
24/01/15,RISARALDA,PEREIRA (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,24
24/01/15,RISARALDA,PEREIRA (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,24
24/01/15,SANTANDER,BUCARAMANGA (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,24
24/01/15,VALLE,CALI (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,24
24/01/15,VALLE,CALI (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,24
25/01/15,ANTIOQUIA,MEDELLIN (CT),Domingo,ART269G,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES,0,25
25/01/15,BOLIVAR,EL CARMEN DE BOLIVAR,Domingo,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,25
25/01/15,BOYACA,DUITAMA,Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,25
25/01/15,BOYACA,SOGAMOSO,Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,25
25/01/15,CALDAS,MANIZALES (CT),Domingo,ART269F,VIOLACION DE DATOS PERSONALES,0,25
25/01/15,CAUCA,POPAYAN (CT),Domingo,ART269F,VIOLACION DE DATOS PERSONALES,0,25
25/01/15,CAUCA,POPAYAN (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,25
25/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Domingo,ART269F,VIOLACION DE DATOS PERSONALES,0,25
25/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Domingo,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,25
25/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,25
25/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,25
25/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Domingo,ART269F,VIOLACION DE DATOS PERSONALES,0,25
25/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,25
25/01/15,NORTE DE SANTANDER,CUCUTA (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,25
25/01/15,VALLE,CALI (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,25
25/01/15,VALLE,CALI (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,25
25/01/15,VALLE,CALI (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,25
25/01/15,VALLE,CALI (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,25
26/01/15,ANTIOQUIA,ENVIGADO,Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,26
26/01/15,ANTIOQUIA,MEDELLIN (CT),Lunes,ART269F,VIOLACION DE DATOS PERSONALES,0,26
26/01/15,CALDAS,MANIZALES (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,0,26
26/01/15,CUNDINAMARCA,BOGOTA D.C. (CT),Lunes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,0,26
